Fractional Year,,Year,Month,Day,"-90,-80","-80,-70","-70,-60","-60,-50","-50,-40","-40,-30","-30,-20","-20,-10","-10,0","0,10","10,20","20,30","30,40","40,50","50,60","60,70","70,80","80,90"
1905.6548,696030,1905,8,28,0,0,12,8,3,0,1,0,0,0,0,0,2,14,22,24,8,0
1905.6575,696030,1905,8,29,0,10,2,2,10,5,0,0,0,0,0,0,0,5,16,24,14,0
1905.6603,696030,1905,8,30,0,1,6,8,4,0,0,0,0,0,0,0,0,9,32,25,8,1
1905.663,696030,1905,8,31,0,3,8,7,0,0,0,0,0,0,0,1,8,22,28,14,0,0
1905.6658,696030,1905,9,1,0,5,4,1,0,0,0,0,0,0,0,0,6,26,22,7,0,0
1905.6685,696030,1905,9,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0
1905.674,696030,1905,9,4,0,2,10,0,4,3,0,4,4,0,0,0,0,8,22,18,4,0
1905.6767,696040,1905,9,5,0,4,5,5,16,15,2,0,0,0,0,0,4,14,27,27,13,0
1905.6795,696040,1905,9,6,0,2,10,29,26,24,0,0,0,0,0,0,1,15,21,18,1,0
1905.6822,696040,1905,9,7,0,8,15,21,27,2,0,0,0,0,0,0,7,23,19,13,7,0
1905.6877,696040,1905,9,9,0,7,12,9,3,0,0,0,0,0,0,0,0,7,21,18,11,1
1905.6904,696040,1905,9,10,0,5,7,1,0,0,0,0,0,0,1,0,2,4,29,26,13,0
1905.6932,696040,1905,9,11,0,2,1,0,0,0,0,0,0,0,0,0,0,14,27,18,4,0
1905.6959,696040,1905,9,12,0,0,1,11,7,0,0,0,0,0,0,0,11,28,14,5,1,0
1905.6986,696040,1905,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1906,696150,1906,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1906.0849,696180,1906,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1906.1233,696200,1906,2,15,0,4,26,14,7,0,0,0,0,0,0,0,0,0,6,18,14,0
1906.126,696200,1906,2,16,0,10,20,19,9,3,0,0,0,0,0,0,0,9,30,21,9,0
1906.1288,696200,1906,2,17,2,5,14,16,9,4,0,0,0,0,0,0,0,5,14,8,7,1
1906.1315,696200,1906,2,18,0,7,18,12,13,1,0,0,0,0,0,1,3,18,15,17,9,0
1906.1342,696200,1906,2,19,0,4,18,15,5,4,0,0,0,0,0,0,0,10,20,13,9,0
1906.1397,696200,1906,2,21,0,7,15,17,16,5,0,0,0,0,0,0,0,2,5,12,5,0
1906.1425,696200,1906,2,22,0,8,21,16,12,0,0,1,1,0,0,0,0,11,6,15,10,2
1906.1479,696210,1906,2,24,0,6,5,13,10,4,0,0,2,1,0,2,3,20,28,17,3,0
1906.1507,696210,1906,2,25,0,11,20,39,17,7,6,1,0,0,0,0,11,24,34,26,13,2
1906.1562,696210,1906,2,27,1,5,14,29,9,0,0,0,0,0,0,0,0,0,14,11,5,0
1906.1589,696210,1906,2,28,1,18,13,2,4,0,0,0,0,0,0,0,0,0,0,4,4,0
1906.1644,696210,1906,3,2,1,8,9,10,3,7,0,0,0,0,1,3,0,6,11,13,11,0
1906.1671,696210,1906,3,3,0,10,13,6,18,15,3,0,0,0,0,0,0,11,29,12,6,0
1906.1699,696220,1906,3,4,2,2,13,18,26,8,1,0,0,0,0,0,5,26,20,14,6,0
1906.1726,696220,1906,3,5,1,3,15,18,9,0,0,0,0,0,0,0,7,5,8,13,5,0
1906.1753,696220,1906,3,6,0,14,21,15,10,7,0,0,0,2,0,0,6,13,17,7,11,1
1906.1781,696220,1906,3,7,1,2,12,16,10,3,2,1,0,0,1,0,3,13,18,18,8,0
1906.1808,696220,1906,3,8,0,5,15,12,8,2,0,0,0,0,0,0,0,6,19,12,7,0
1906.1863,696220,1906,3,10,1,6,19,18,25,14,1,0,0,0,0,0,0,8,17,13,8,0
1906.189,696220,1906,3,11,0,7,13,12,28,7,1,1,0,0,0,0,0,2,7,15,2,0
1906.1945,696220,1906,3,13,0,14,21,19,23,10,0,0,0,0,0,0,0,9,12,26,13,1
1906.1973,696220,1906,3,14,0,10,14,13,4,0,0,0,0,0,0,0,0,1,8,16,8,0
1906.2027,696230,1906,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1906.6192,696380,1906,8,15,0,4,11,10,7,8,0,0,0,0,0,0,1,0,4,17,11,1
1906.6219,696380,1906,8,16,0,3,5,17,5,4,1,0,0,0,0,0,0,10,17,12,8,1
1906.6329,696380,1906,8,20,1,10,23,17,9,1,0,0,0,0,0,0,2,5,14,8,7,1
1906.6356,696380,1906,8,21,1,14,22,6,2,0,1,0,3,2,0,0,0,7,10,16,12,0
1906.6384,696390,1906,8,22,1,8,8,5,1,0,1,1,0,0,0,0,4,4,20,21,5,2
1906.6411,696390,1906,8,23,0,2,6,6,12,5,1,1,0,0,0,0,1,12,14,11,7,0
1906.6438,696390,1906,8,24,0,4,11,21,21,8,5,0,0,0,2,0,0,5,20,17,5,0
1906.6466,696390,1906,8,25,0,13,19,19,11,6,1,0,0,0,0,0,2,16,12,9,3,2
1906.6493,696390,1906,8,26,2,9,3,18,2,0,0,0,0,0,0,0,0,3,0,7,0,0
1906.6521,696390,1906,8,27,0,4,16,8,0,0,0,0,0,0,0,0,0,2,12,4,0,0
1906.6548,696390,1906,8,28,0,3,4,11,18,1,0,0,0,0,0,0,0,1,13,11,4,0
1906.6575,696390,1906,8,29,0,0,11,9,7,17,1,0,0,0,0,0,0,0,13,13,7,1
1906.6603,696390,1906,8,30,0,6,4,19,22,3,0,0,0,0,0,0,0,4,6,26,9,0
1906.663,696400,1906,8,31,0,2,24,23,6,0,0,0,0,0,0,0,0,0,13,15,0,0
1906.6658,696400,1906,9,1,5,15,19,9,10,3,0,0,0,0,0,0,3,20,11,5,1,0
1906.6685,696400,1906,9,2,0,2,3,14,9,1,0,0,0,0,0,0,0,1,3,2,11,0
1906.6712,696400,1906,9,3,0,5,16,8,6,0,0,0,0,0,0,0,0,2,9,19,5,0
1906.674,696400,1906,9,4,2,10,22,17,8,0,2,0,0,0,0,0,5,16,31,20,11,0
1906.6767,696400,1906,9,5,0,10,12,8,2,1,0,0,0,0,0,0,10,13,17,16,10,0
1906.6795,696400,1906,9,6,1,4,13,7,1,0,0,0,0,0,1,0,3,11,18,18,4,1
1906.6822,696400,1906,9,7,0,4,6,7,4,3,0,0,0,0,0,0,0,3,5,11,1,0
1906.6849,696400,1906,9,8,0,1,12,18,10,0,0,0,0,0,0,0,3,4,13,9,0,0
1906.6877,696400,1906,9,9,0,4,23,26,9,2,0,0,0,0,0,1,5,20,17,5,3,0
1906.6904,696400,1906,9,10,0,8,12,10,6,0,0,1,0,0,0,0,0,0,10,11,12,0
1906.6932,696410,1906,9,11,0,3,10,19,12,7,0,0,0,0,0,0,0,4,13,12,6,0
1906.6959,696410,1906,9,12,0,3,14,19,14,6,0,0,0,0,0,0,0,6,11,13,1,1
1906.7041,696410,1906,9,15,3,13,16,9,7,0,0,0,0,0,0,0,0,0,2,11,7,0
1907.126,696560,1907,2,16,5,22,28,20,12,0,0,0,0,1,0,0,0,3,7,8,5,0
1907.1315,696570,1907,2,18,1,18,6,0,1,0,1,0,1,2,0,0,0,7,20,19,7,0
1907.1342,696570,1907,2,19,1,8,11,12,11,4,0,0,0,1,1,0,6,17,20,14,7,0
1907.1397,696570,1907,2,21,0,2,8,9,5,0,0,0,0,0,0,0,0,0,0,12,8,1
1907.1425,696570,1907,2,22,0,0,17,33,23,0,0,0,0,0,0,0,0,0,18,15,10,1
1907.1479,696570,1907,2,24,2,14,13,21,7,3,0,0,1,0,0,1,12,24,17,11,7,0
1907.1534,696570,1907,2,26,0,8,12,32,31,4,0,0,1,1,0,0,3,15,16,11,9,0
1907.1562,696580,1907,2,27,0,13,33,23,3,0,0,0,0,0,0,2,9,11,11,19,6,2
1907.1589,696580,1907,2,28,3,16,22,14,13,4,1,0,0,0,2,4,4,12,5,9,9,2
1907.1616,696580,1907,3,1,1,7,14,11,15,6,0,0,0,0,0,0,2,0,14,18,8,0
1907.1644,696580,1907,3,2,0,7,15,9,17,5,2,0,0,0,0,0,9,20,14,11,9,5
1907.1699,696580,1907,3,4,1,7,24,14,16,5,0,0,0,0,0,0,0,3,19,24,18,1
1907.1726,696580,1907,3,5,0,7,17,22,15,13,3,0,0,0,0,0,2,14,28,20,12,2
1907.1753,696580,1907,3,6,0,11,21,18,14,4,0,0,0,0,0,0,2,6,27,22,8,3
1907.1781,696580,1907,3,7,0,12,14,21,14,1,0,0,0,0,0,0,4,17,27,10,3,0
1907.1918,696590,1907,3,12,1,10,13,8,14,2,1,0,0,0,0,0,0,5,5,15,13,0
1907.1945,696590,1907,3,13,1,3,18,22,7,1,0,0,0,0,0,0,0,1,14,12,5,0
1907.1973,696590,1907,3,14,0,18,19,19,22,0,0,0,1,0,0,0,0,13,14,4,3,1
1907.2,696590,1907,3,15,2,18,30,38,15,0,0,0,0,0,1,1,8,15,6,7,16,3
1907.6192,696740,1907,8,15,0,0,2,13,11,1,0,0,0,0,0,0,0,1,6,15,8,0
1907.6219,696740,1907,8,16,0,6,14,10,14,11,0,0,0,0,0,0,2,8,15,22,8,0
1907.6247,696750,1907,8,17,2,9,13,15,18,6,1,0,0,1,0,0,1,10,13,13,7,0
1907.6274,696750,1907,8,18,2,7,11,22,8,4,0,0,1,0,0,1,3,8,12,10,3,0
1907.6301,696750,1907,8,19,0,0,0,1,0,0,0,0,0,0,0,0,5,8,18,16,14,7
1907.6329,696750,1907,8,20,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1907.6356,696750,1907,8,21,0,6,21,16,11,3,1,1,0,0,0,0,0,9,33,18,2,0
1907.6384,696750,1907,8,22,2,4,4,11,4,8,5,1,0,0,0,0,6,18,3,5,6,0
1907.6411,696750,1907,8,23,0,2,9,8,14,8,0,0,0,0,0,0,0,2,4,6,9,1
1907.6438,696750,1907,8,24,0,5,16,17,15,2,0,0,0,0,0,0,2,4,9,15,12,0
1907.6466,696750,1907,8,25,0,9,14,13,10,6,0,0,0,0,0,0,0,11,20,13,3,0
1907.6493,696760,1907,8,26,2,8,17,14,8,8,0,0,0,0,0,3,5,23,16,5,5,0
1907.6521,696760,1907,8,27,2,10,13,11,8,3,0,0,0,0,0,1,9,8,18,14,7,4
1907.6548,696760,1907,8,28,2,4,18,21,20,3,0,0,0,0,0,0,4,11,13,12,8,1
1907.6575,696760,1907,8,29,1,8,14,37,29,5,0,0,0,0,1,0,2,13,20,15,6,0
1907.6603,696760,1907,8,30,0,10,28,21,10,1,0,0,1,2,0,1,2,15,16,10,7,0
1907.663,696760,1907,8,31,3,12,9,17,17,11,0,0,0,0,0,2,0,10,11,9,4,2
1907.6658,696760,1907,9,1,0,0,0,0,0,0,1,0,0,0,1,2,3,15,17,26,12,0
1907.6685,696760,1907,9,2,1,3,9,14,13,0,0,0,0,0,0,0,0,0,5,11,8,0
1907.674,696760,1907,9,4,0,5,4,3,2,0,0,0,0,0,0,0,0,4,4,10,7,0
1907.6767,696760,1907,9,5,0,2,6,9,0,0,0,0,1,0,0,0,1,10,14,16,3,0
1907.6795,696770,1907,9,6,0,3,7,8,8,0,1,0,0,0,0,0,0,4,10,4,10,0
1907.6822,696770,1907,9,7,1,1,14,17,3,0,0,0,0,0,0,0,0,2,5,16,1,0
1907.6849,696770,1907,9,8,3,9,12,9,5,0,0,0,0,0,0,0,1,9,14,1,3,0
1907.6877,696770,1907,9,9,0,8,8,11,6,0,0,0,0,0,0,0,0,3,1,8,3,0
1907.6932,696770,1907,9,11,0,1,0,23,10,0,0,0,0,0,0,0,1,4,9,11,2,0
1907.6959,696770,1907,9,12,0,2,21,17,7,0,0,0,0,0,0,0,0,5,13,17,6,2
1907.6986,696770,1907,9,13,0,12,11,16,11,1,0,0,0,0,0,0,0,4,15,17,6,0
1907.7014,696770,1907,9,14,0,4,8,5,0,0,0,0,0,0,0,0,0,3,6,3,0,0
1907.7068,696780,1907,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1908.1257,696930,1908,2,16,0,3,6,15,3,2,0,0,0,0,0,0,0,2,3,0,0,0
1908.1421,696940,1908,2,22,0,5,9,3,1,0,0,0,0,0,0,0,0,3,9,1,1,0
1908.1448,696940,1908,2,23,0,2,9,3,2,0,0,0,0,0,0,0,0,0,2,5,3,0
1908.1475,696940,1908,2,24,1,7,10,6,3,0,0,0,0,0,0,0,0,0,2,3,5,0
1908.1503,696940,1908,2,25,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1908.153,696940,1908,2,26,0,7,4,11,4,6,0,0,0,0,0,1,1,8,19,17,4,1
1908.1612,696940,1908,2,29,1,3,16,28,14,3,0,0,0,2,0,0,3,6,13,18,7,2
1908.1639,696940,1908,3,1,0,5,5,6,0,0,0,0,0,0,0,0,0,0,0,6,2,0
1908.1667,696940,1908,3,2,1,15,19,24,7,0,0,0,0,0,0,0,2,11,18,5,3,0
1908.1694,696940,1908,3,3,1,12,16,11,12,2,4,0,0,0,0,1,1,9,9,14,8,0
1908.1721,696950,1908,3,4,0,2,12,17,12,2,0,0,0,0,0,0,0,1,3,9,10,0
1908.1776,696950,1908,3,6,1,12,25,23,18,1,0,0,0,0,0,0,0,10,22,13,7,0
1908.1831,696950,1908,3,8,2,9,22,14,6,1,0,0,0,0,0,0,0,3,12,16,9,1
1908.1858,696950,1908,3,9,0,7,14,14,8,0,0,0,0,0,0,0,0,4,10,8,5,0
1908.1885,696950,1908,3,10,0,7,8,12,10,1,0,0,0,0,0,0,0,4,9,9,6,0
1908.194,696950,1908,3,12,0,5,2,0,0,0,0,0,0,0,0,0,0,3,5,5,0,0
1908.1967,696960,1908,3,13,0,3,6,13,7,3,0,0,0,0,0,0,1,4,6,4,2,0
1908.2022,696960,1908,3,15,0,6,16,13,4,0,0,0,0,0,1,0,1,1,3,8,15,1
1908.2049,696960,1908,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1908.582,697100,1908,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1908.6202,697110,1908,8,15,0,4,4,0,0,0,0,0,0,0,0,0,1,6,12,21,8,0
1908.623,697110,1908,8,16,0,4,9,8,17,6,0,0,0,0,0,0,2,13,25,17,5,0
1908.6257,697110,1908,8,17,2,1,4,24,14,5,0,0,0,0,0,0,5,23,20,10,6,0
1908.6284,697110,1908,8,18,0,7,20,21,16,10,11,1,1,1,1,1,10,8,15,15,3,0
1908.6311,697110,1908,8,19,0,10,12,16,24,13,12,0,0,0,0,0,0,5,11,9,12,2
1908.6339,697120,1908,8,20,1,5,13,14,9,2,0,0,0,0,0,0,0,0,10,11,10,1
1908.6366,697120,1908,8,21,1,5,8,15,17,6,1,0,0,0,0,0,0,12,9,12,4,0
1908.6421,697120,1908,8,23,0,8,16,19,20,4,0,0,0,0,0,0,4,7,9,6,4,0
1908.6448,697120,1908,8,24,1,4,17,30,11,2,0,0,0,0,0,1,4,6,20,6,1,0
1908.6475,697120,1908,8,25,2,14,15,17,0,0,0,0,0,0,0,0,0,5,4,9,19,3
1908.6503,697120,1908,8,26,5,15,17,12,10,2,1,0,0,0,0,0,0,0,6,20,13,4
1908.653,697120,1908,8,27,0,7,13,15,6,7,0,0,0,0,0,0,4,16,28,27,17,1
1908.6557,697120,1908,8,28,2,4,7,4,0,1,0,0,0,0,0,0,1,12,20,14,9,0
1908.6585,697120,1908,8,29,1,2,26,12,16,6,2,0,0,0,0,1,9,26,17,9,6,0
1908.6639,697130,1908,8,31,2,4,15,9,6,0,0,0,0,0,0,1,2,9,6,2,0,0
1908.6667,697130,1908,9,1,0,3,8,10,2,0,0,0,0,0,0,0,0,0,2,4,0,0
1908.6694,697130,1908,9,2,0,3,13,17,0,2,0,0,0,0,0,0,0,4,11,5,0,0
1908.6721,697130,1908,9,3,0,5,9,14,18,12,1,0,0,0,0,0,0,0,0,0,3,1
1908.6803,697130,1908,9,6,1,19,14,15,13,3,0,0,0,0,0,0,2,12,7,4,0,0
1908.6831,697130,1908,9,7,0,8,11,19,7,2,0,0,0,0,0,0,1,7,13,4,1,0
1908.6858,697130,1908,9,8,0,9,15,15,2,2,0,0,0,0,0,0,0,6,8,6,1,0
1908.6885,697140,1908,9,9,0,20,10,0,0,0,0,0,0,0,0,0,0,4,4,6,5,0
1908.6967,697140,1908,9,12,0,0,2,7,15,1,0,0,0,0,0,0,0,1,22,12,1,0
1908.6995,697140,1908,9,13,0,0,16,32,16,3,0,0,0,0,0,0,8,23,10,10,6,0
1908.7022,697140,1908,9,14,0,8,31,24,15,6,1,0,2,0,0,0,0,5,20,14,6,4
1908.7049,697140,1908,9,15,5,17,17,16,15,3,0,0,0,0,0,0,1,6,10,16,10,0
1909,697250,1909,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1909.0849,697280,1909,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1909.1233,697290,1909,2,15,0,5,7,11,4,0,0,0,0,0,0,0,0,5,4,1,0,0
1909.126,697300,1909,2,16,2,6,14,8,0,0,0,0,0,0,0,0,0,1,7,9,1,0
1909.1288,697300,1909,2,17,0,7,12,11,15,4,0,0,1,0,0,0,0,0,2,10,6,1
1909.1315,697300,1909,2,18,0,0,2,11,6,7,0,0,0,0,0,0,0,0,2,0,0,0
1909.1342,697300,1909,2,19,0,2,4,3,0,0,0,0,0,0,0,0,0,0,3,11,10,0
1909.137,697300,1909,2,20,0,0,15,18,12,1,0,0,0,0,0,0,0,1,12,27,12,1
1909.1397,697300,1909,2,21,0,9,10,13,12,10,7,0,0,0,0,0,0,9,23,18,11,0
1909.1425,697300,1909,2,22,1,4,11,18,8,0,0,0,0,0,0,0,0,3,14,14,4,1
1909.1452,697300,1909,2,23,0,7,16,13,2,0,0,0,0,0,0,0,1,6,8,9,7,1
1909.1479,697300,1909,2,24,0,7,12,12,1,0,0,0,0,0,0,0,1,7,10,17,15,0
1909.1534,697300,1909,2,26,0,2,6,4,0,0,0,1,0,0,0,0,2,28,21,8,10,0
1909.1562,697310,1909,2,27,0,0,6,9,1,0,0,1,0,0,0,1,1,4,24,19,3,0
1909.1616,697310,1909,3,1,0,0,8,18,3,0,0,0,0,0,0,0,1,5,2,0,0,0
1909.1671,697310,1909,3,3,3,10,14,20,15,3,0,0,1,0,1,0,0,6,23,24,9,2
1909.1699,697310,1909,3,4,0,5,20,26,12,3,2,0,2,1,0,0,3,26,26,11,5,0
1909.1726,697310,1909,3,5,1,7,12,9,6,0,0,0,0,0,0,0,0,0,3,0,0,0
1909.1753,697310,1909,3,6,1,10,29,38,17,0,0,0,0,0,0,0,1,6,20,13,5,0
1909.1781,697310,1909,3,7,1,6,6,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0
1909.1836,697320,1909,3,9,1,16,15,1,1,0,2,2,1,0,0,1,1,2,9,14,8,2
1909.1863,697320,1909,3,10,2,3,7,2,0,0,0,0,0,0,0,0,0,0,8,7,4,0
1909.189,697320,1909,3,11,0,2,20,16,22,6,1,0,0,1,0,0,1,11,12,5,6,0
1909.1918,697320,1909,3,12,1,3,15,15,13,1,0,0,0,0,0,0,0,0,0,4,3,0
1909.1973,697320,1909,3,14,0,7,8,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1909.2,697320,1909,3,15,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,2,3,0
1909.2027,697320,1909,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1909.6219,697480,1909,8,16,0,3,11,9,2,4,1,0,2,0,0,1,1,9,14,11,1,0
1909.6247,697480,1909,8,17,0,6,4,5,8,1,0,0,0,0,0,0,2,11,3,4,0,0
1909.6274,697480,1909,8,18,1,3,10,13,5,1,1,0,0,5,0,0,0,0,3,5,3,0
1909.6301,697480,1909,8,19,0,3,15,10,1,1,4,0,2,0,1,0,0,2,8,14,11,2
1909.6329,697480,1909,8,20,0,0,2,1,2,0,0,0,0,0,0,0,0,0,2,12,2,0
1909.6356,697480,1909,8,21,0,4,5,13,12,11,0,0,0,1,2,0,0,4,12,12,0,0
1909.6411,697480,1909,8,23,1,3,22,17,18,1,0,0,0,0,0,0,0,2,7,11,6,1
1909.6438,697480,1909,8,24,1,5,14,11,18,2,0,0,0,0,0,0,0,2,13,14,4,0
1909.6466,697480,1909,8,25,1,6,16,20,9,3,1,0,0,0,0,0,1,16,10,9,3,0
1909.6575,697490,1909,8,29,0,5,3,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0
1909.6603,697490,1909,8,30,1,5,14,10,7,2,4,2,1,0,0,4,12,16,16,25,7,0
1909.663,697490,1909,8,31,0,1,11,6,4,4,1,2,0,2,0,0,0,2,5,10,6,0
1909.6658,697490,1909,9,1,0,0,11,17,20,7,1,3,0,0,0,0,0,2,15,12,5,0
1909.6685,697490,1909,9,2,1,5,18,13,7,4,0,1,0,0,0,0,0,4,4,4,2,0
1909.6712,697490,1909,9,3,2,3,11,13,13,11,3,1,0,0,2,1,2,3,6,5,3,0
1909.674,697500,1909,9,4,1,4,6,8,16,8,1,0,2,0,0,0,0,0,11,9,1,0
1909.6795,697500,1909,9,6,0,3,10,9,13,6,2,0,0,0,0,0,0,0,7,1,1,0
1909.6822,697500,1909,9,7,3,7,13,10,6,0,0,0,0,0,0,0,0,1,3,7,6,0
1909.6849,697500,1909,9,8,1,5,9,8,3,0,0,0,0,0,0,0,0,1,10,12,7,2
1909.6877,697500,1909,9,9,0,0,6,13,9,2,0,2,0,0,0,0,1,4,12,14,4,2
1909.6904,697500,1909,9,10,0,3,12,14,6,1,1,0,0,0,0,0,1,8,11,10,6,0
1909.6932,697500,1909,9,11,0,7,11,9,11,0,0,0,0,0,0,0,1,9,11,13,6,0
1909.6959,697500,1909,9,12,0,3,17,17,5,1,0,0,0,0,0,3,0,8,14,12,5,0
1909.6986,697500,1909,9,13,0,17,7,5,1,0,0,0,0,0,0,0,0,0,5,4,2,0
1909.7014,697500,1909,9,14,4,16,11,14,3,1,0,0,1,1,1,0,0,4,8,8,6,1
1909.7041,697510,1909,9,15,0,3,7,8,4,0,1,1,0,1,2,0,2,8,8,16,4,1
1910.1233,697660,1910,2,15,0,4,12,13,9,0,0,0,0,0,0,0,0,4,15,21,7,0
1910.126,697660,1910,2,16,0,4,18,7,2,0,0,0,0,0,0,0,2,5,14,4,6,0
1910.1288,697660,1910,2,17,0,7,7,12,3,0,2,0,0,0,0,0,0,5,11,22,12,0
1910.1315,697660,1910,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,4,0
1910.1342,697660,1910,2,19,0,0,2,1,10,8,0,0,0,0,0,0,0,18,25,20,12,0
1910.137,697660,1910,2,20,1,2,13,19,25,3,0,0,0,0,0,1,3,12,15,20,6,0
1910.1397,697660,1910,2,21,0,1,10,9,2,0,0,0,0,0,0,0,0,0,1,5,7,0
1910.1425,697670,1910,2,22,0,13,8,3,3,0,0,0,0,0,0,0,1,0,11,10,5,0
1910.1452,697670,1910,2,23,0,5,16,23,20,0,0,1,0,0,1,2,0,10,12,17,2,0
1910.1479,697670,1910,2,24,1,5,16,17,7,0,0,0,0,0,0,0,5,14,12,7,2,0
1910.1507,697670,1910,2,25,0,11,16,14,7,0,0,0,0,0,0,0,4,6,3,5,2,1
1910.1589,697670,1910,2,28,2,13,22,24,5,0,0,1,0,1,1,0,0,0,5,5,4,0
1910.1671,697680,1910,3,3,0,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,3,0
1910.1699,697680,1910,3,4,0,1,6,9,2,0,0,0,0,0,0,0,0,0,3,7,3,0
1910.1726,697680,1910,3,5,0,5,7,2,2,0,0,0,0,0,0,0,1,5,7,10,6,0
1910.1753,697680,1910,3,6,0,2,4,11,6,1,0,0,0,0,0,0,0,6,15,10,1,0
1910.1781,697680,1910,3,7,0,0,12,5,0,0,0,0,0,0,0,0,4,19,8,9,0,0
1910.1808,697680,1910,3,8,0,12,1,6,4,1,0,0,0,0,0,0,0,10,11,13,0,0
1910.1836,697680,1910,3,9,0,0,3,3,4,3,2,0,0,0,0,4,2,2,8,15,6,0
1910.1863,697680,1910,3,10,0,0,2,10,9,0,0,0,0,0,0,0,0,2,8,20,9,0
1910.189,697680,1910,3,11,0,1,5,3,1,0,0,0,0,0,0,0,0,6,20,17,0,0
1910.1918,697680,1910,3,12,0,0,0,2,0,0,0,0,0,0,0,0,5,15,19,10,1,0
1910.1945,697680,1910,3,13,0,0,2,3,4,0,0,0,0,0,0,5,12,4,0,7,1,0
1910.1973,697690,1910,3,14,0,1,4,10,1,0,0,0,0,0,0,0,0,1,13,11,4,1
1910.2,697690,1910,3,15,0,1,9,9,8,1,0,0,0,0,0,0,0,4,7,11,7,2
1910.6192,697840,1910,8,15,2,5,5,5,2,0,0,0,0,0,0,0,0,4,15,8,2,0
1910.6219,697840,1910,8,16,0,0,3,5,1,0,0,0,0,0,0,0,0,3,7,5,4,0
1910.6247,697840,1910,8,17,0,0,3,4,9,7,0,0,0,0,0,0,4,12,15,13,4,0
1910.6274,697840,1910,8,18,0,0,4,14,15,2,3,0,1,2,2,7,10,10,25,17,1,0
1910.6301,697840,1910,8,19,0,3,11,20,6,1,0,0,0,0,0,0,5,9,14,3,1,0
1910.6329,697840,1910,8,20,0,11,14,7,8,0,0,0,0,0,0,2,6,13,8,16,0,0
1910.6356,697850,1910,8,21,0,3,12,13,15,8,2,2,0,0,1,3,5,17,17,14,3,0
1910.6384,697850,1910,8,22,1,3,0,13,5,1,0,0,0,0,0,0,0,1,11,3,2,0
1910.6411,697850,1910,8,23,0,3,7,6,0,0,0,0,0,0,0,0,0,7,1,9,1,0
1910.6438,697850,1910,8,24,0,6,16,10,7,1,1,0,0,0,0,0,1,6,24,7,2,0
1910.6466,697850,1910,8,25,0,5,13,17,6,0,1,0,0,0,0,0,5,13,11,6,0,0
1910.6493,697850,1910,8,26,0,2,17,14,5,0,1,0,0,0,0,1,0,1,2,3,2,0
1910.6548,697850,1910,8,28,0,0,3,3,0,0,0,3,1,0,1,2,2,9,12,3,0,0
1910.6575,697850,1910,8,29,0,3,0,6,3,4,0,0,0,0,0,4,0,3,7,8,2,0
1910.663,697860,1910,8,31,1,3,10,7,12,1,0,1,0,0,0,0,0,0,11,10,6,0
1910.6658,697860,1910,9,1,0,1,10,10,6,3,0,0,0,0,1,0,0,2,6,10,1,0
1910.6685,697860,1910,9,2,0,0,5,2,0,0,0,0,0,0,0,0,0,5,5,1,0,0
1910.6712,697860,1910,9,3,0,5,12,2,4,1,0,0,0,0,0,0,11,10,4,2,0,0
1910.674,697860,1910,9,4,0,2,7,15,3,0,0,0,1,0,0,0,2,3,3,0,0,0
1910.6822,697860,1910,9,7,0,0,2,3,4,3,0,0,0,0,0,0,3,14,7,11,3,0
1910.6849,697860,1910,9,8,0,1,3,9,4,8,2,1,0,0,0,0,1,6,9,1,0,0
1910.6877,697860,1910,9,9,0,0,3,6,14,3,1,0,0,0,0,0,2,4,0,0,0,0
1910.6904,697870,1910,9,10,0,3,12,9,1,0,0,0,0,0,0,0,0,4,4,8,1,0
1910.6932,697870,1910,9,11,0,6,10,2,0,0,0,0,0,0,0,0,0,1,7,7,4,0
1910.6986,697870,1910,9,13,0,0,2,2,3,1,0,0,0,0,0,0,0,0,3,5,3,0
1911.1233,698020,1911,2,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1911.1288,698030,1911,2,17,0,1,6,2,1,1,0,2,0,0,0,0,0,0,3,2,2,0
